🕘️更新时间,#genre#
常州生活,http://117.86.49.151:7777/rtp/239.49.1.132:6000
常州生活,http://117.88.22.70:4022/rtp/239.49.1.132:6000
常州生活,http://180.120.117.242:9999/rtp/239.49.1.132:6000
常州生活,http://49.79.3.119:8890/rtp/239.49.1.132:6000
常州都市,http://117.86.50.46:7777/rtp/239.49.1.133:6000
常州都市,http://180.102.250.10:8118/rtp/239.49.1.133:6000
常州都市,http://121.238.91.151:8888/rtp/239.49.1.133:6000
常州都市,http://117.86.49.151:7777/rtp/239.49.1.133:6000
常州都市,http://117.88.22.70:4022/rtp/239.49.1.133:6000
常州都市,http://180.120.117.242:9999/rtp/239.49.1.133:6000
常州都市,http://49.79.3.119:8890/rtp/239.49.1.133:6000
徐州公共頻道,http://117.86.50.46:7777/rtp/239.49.1.105:6000
徐州公共頻道,http://180.102.250.10:8118/rtp/239.49.1.105:6000
徐州公共頻道,http://121.238.91.151:8888/rtp/239.49.1.105:6000
徐州公共頻道,http://117.86.49.151:7777/rtp/239.49.1.105:6000
徐州公共頻道,http://117.88.22.70:4022/rtp/239.49.1.105:6000
徐州公共頻道,http://180.120.117.242:9999/rtp/239.49.1.105:6000
徐州公共頻道,http://49.79.3.119:8890/rtp/239.49.1.105:6000
徐州公共,http://117.86.50.46:7777/rtp/239.49.1.105:6000
徐州公共,http://180.102.250.10:8118/rtp/239.49.1.105:6000
徐州公共,http://121.238.91.151:8888/rtp/239.49.1.105:6000
徐州公共,http://117.86.49.151:7777/rtp/239.49.1.105:6000
徐州公共,http://117.88.22.70:4022/rtp/239.49.1.105:6000
徐州公共,http://180.120.117.242:9999/rtp/239.49.1.105:6000
徐州公共,http://49.79.3.119:8890/rtp/239.49.1.105:6000
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
江宁电视台综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
江苏体育,http://117.86.50.46:7777/rtp/239.49.8.117:8000
江苏体育,http://117.86.50.46:7777/rtp/239.49.1.19:6000
江苏体育,http://180.102.250.10:8118/rtp/239.49.8.117:8000
江苏体育,http://180.102.250.10:8118/rtp/239.49.1.19:6000
江苏体育,http://121.238.91.151:8888/rtp/239.49.8.117:8000
江苏体育,http://121.238.91.151:8888/rtp/239.49.1.19:6000
江苏体育,http://117.86.49.151:7777/rtp/239.49.8.117:8000
江苏体育,http://117.86.49.151:7777/rtp/239.49.1.19:6000
江苏体育,http://117.88.22.70:4022/rtp/239.49.8.117:8000
江苏体育,http://117.88.22.70:4022/rtp/239.49.1.19:6000
江苏公共,http://117.86.50.46:7777/rtp/239.49.1.22:6000
江苏公共,http://180.102.250.10:8118/rtp/239.49.1.22:6000
江苏公共,http://121.238.91.151:8888/rtp/239.49.1.22:6000
江苏公共,http://117.86.49.151:7777/rtp/239.49.1.22:6000
江苏公共,http://117.88.22.70:4022/rtp/239.49.1.22:6000
江苏公共,http://180.120.117.242:9999/rtp/239.49.1.22:6000
江苏公共,http://49.79.3.119:8890/rtp/239.49.1.22:6000
江苏城市,http://117.86.50.46:7777/rtp/239.49.8.107:8000
江苏城市,http://117.86.50.46:7777/rtp/239.49.1.17:6000
江苏城市,http://180.102.250.10:8118/rtp/239.49.8.107:8000
江苏城市,http://180.102.250.10:8118/rtp/239.49.1.17:6000
江苏城市,http://121.238.91.151:8888/rtp/239.49.8.107:8000
江苏城市,http://121.238.91.151:8888/rtp/239.49.1.17:6000
江苏城市,http://117.86.49.151:7777/rtp/239.49.8.107:8000
江苏城市,http://117.86.49.151:7777/rtp/239.49.1.17:6000
江苏城市,http://117.88.22.70:4022/rtp/239.49.8.107:8000
江苏城市,http://117.88.22.70:4022/rtp/239.49.1.17:6000
江苏影视,http://117.86.50.46:7777/rtp/239.49.8.118:8000
江苏影视,http://117.86.50.46:7777/rtp/239.49.1.20:6000
江苏影视,http://180.102.250.10:8118/rtp/239.49.8.118:8000
江苏影视,http://180.102.250.10:8118/rtp/239.49.1.20:6000
江苏影视,http://121.238.91.151:8888/rtp/239.49.8.118:8000
江苏影视,http://121.238.91.151:8888/rtp/239.49.1.20:6000
江苏影视,http://117.86.49.151:7777/rtp/239.49.8.118:8000
江苏影视,http://117.86.49.151:7777/rtp/239.49.1.20:6000
江苏影视,http://117.88.22.70:4022/rtp/239.49.8.118:8000
江苏影视,http://117.88.22.70:4022/rtp/239.49.1.20:6000
江苏教育,http://117.86.50.46:7777/rtp/239.49.9.42:6000
江苏教育,http://117.86.50.46:7777/rtp/239.49.1.25:6000
江苏教育,http://180.102.250.10:8118/rtp/239.49.9.42:6000
江苏教育,http://180.102.250.10:8118/rtp/239.49.1.25:6000
江苏教育,http://121.238.91.151:8888/rtp/239.49.9.42:6000
江苏教育,http://121.238.91.151:8888/rtp/239.49.1.25:6000
江苏教育,http://117.86.49.151:7777/rtp/239.49.9.42:6000
江苏教育,http://117.86.49.151:7777/rtp/239.49.1.25:6000
江苏教育,http://117.88.22.70:4022/rtp/239.49.9.42:6000
江苏教育,http://117.88.22.70:4022/rtp/239.49.1.25:6000
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
沭阳综合,http://117.86.50.46:7777/rtp/239.49.1.117:6000
沭阳综合,http://180.102.250.10:8118/rtp/239.49.1.117:6000
沭阳综合,http://121.238.91.151:8888/rtp/239.49.1.117:6000
沭阳综合,http://117.86.49.151:7777/rtp/239.49.1.117:6000
沭阳综合,http://117.88.22.70:4022/rtp/239.49.1.117:6000
沭阳综合,http://180.120.117.242:9999/rtp/239.49.1.117:6000
沭阳综合,http://49.79.3.119:8890/rtp/239.49.1.117:6000
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
泗阳综合,http://117.86.50.46:7777/rtp/239.49.1.103:6000
泗阳综合,http://180.102.250.10:8118/rtp/239.49.1.103:6000
泗阳综合,http://121.238.91.151:8888/rtp/239.49.1.103:6000
泗阳综合,http://117.86.49.151:7777/rtp/239.49.1.103:6000
泗阳综合,http://117.88.22.70:4022/rtp/239.49.1.103:6000
泗阳综合,http://180.120.117.242:9999/rtp/239.49.1.103:6000
泗阳综合,http://49.79.3.119:8890/rtp/239.49.1.103:6000
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415
泰州三套影视娱乐,http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=16dfe82d1725409426
涟水电视台综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
涟水综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
淮安公共,http://117.86.50.46:7777/rtp/239.49.1.96:6000
淮安公共,http://180.102.250.10:8118/rtp/239.49.1.96:6000
淮安公共,http://121.238.91.151:8888/rtp/239.49.1.96:6000
淮安公共,http://117.86.49.151:7777/rtp/239.49.1.96:6000
淮安公共,http://117.88.22.70:4022/rtp/239.49.1.96:6000
淮安公共,http://180.120.117.242:9999/rtp/239.49.1.96:6000
淮安公共,http://49.79.3.119:8890/rtp/239.49.1.96:6000
睢宁综合,http://117.86.50.46:7777/rtp/239.49.1.246:6000
睢宁综合,http://180.102.250.10:8118/rtp/239.49.1.246:6000
睢宁综合,http://121.238.91.151:8888/rtp/239.49.1.246:6000
睢宁综合,http://117.86.49.151:7777/rtp/239.49.1.246:6000
睢宁综合,http://117.88.22.70:4022/rtp/239.49.1.246:6000
睢宁综合,http://180.120.117.242:9999/rtp/239.49.1.246:6000
睢宁综合,http://49.79.3.119:8890/rtp/239.49.1.246:6000
睢宁综合,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
贾汪新闻,http://117.86.50.46:7777/rtp/239.49.8.193:6000
贾汪新闻,http://180.102.250.10:8118/rtp/239.49.8.193:6000
贾汪新闻,http://121.238.91.151:8888/rtp/239.49.8.193:6000
贾汪新闻,http://117.86.49.151:7777/rtp/239.49.8.193:6000
贾汪新闻,http://117.88.22.70:4022/rtp/239.49.8.193:6000
贾汪新闻,http://180.120.117.242:9999/rtp/239.49.8.193:6000
贾汪新闻,http://49.79.3.119:8890/rtp/239.49.8.193:6000
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
金坛新闻,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
高邮一套新闻综合,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8

☘️辽宁频道,#genre#

☘️湖南频道,#genre#
湖南都市,http://220.170.241.204:9901/tsfile/live/1002_1.m3u8
湖南都市,http://223.145.224.60:8000/rtp/239.76.252.117:9000
湖南都市,http://223.145.224.216:8000/rtp/239.76.252.117:9000
湖南都市,http://175.10.230.91:8081/tsfile/live/0018_1.m3u8
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8
湖南经视,http://220.170.241.204:9901/tsfile/live/1001_1.m3u8
湖南经视,http://223.145.224.60:8000/rtp/239.76.252.116:9000
湖南经视,http://223.145.224.216:8000/rtp/239.76.252.116:9000
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8
湖南电视剧,http://223.145.224.60:8000/rtp/239.76.252.118:9000
湖南电视剧,http://223.145.224.216:8000/rtp/239.76.252.118:9000
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8
湖南电影,http://223.145.224.60:8000/rtp/239.76.252.119:9000
湖南电影,http://223.145.224.216:8000/rtp/239.76.252.119:9000
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8
湖南教育,http://223.145.224.60:8000/rtp/239.76.252.233:9000
湖南教育,http://223.145.224.216:8000/rtp/239.76.252.233:9000
湖南娱乐,http://223.145.224.60:8000/rtp/239.76.252.121:9000
湖南娱乐,http://223.145.224.216:8000/rtp/239.76.252.121:9000
湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8
湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8
湖南国际,http://223.145.224.60:8000/rtp/239.76.252.124:9000
湖南国际,http://223.145.224.216:8000/rtp/239.76.252.124:9000
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://223.145.224.60:8000/rtp/239.76.252.123:9000
湖南公共,http://223.145.224.216:8000/rtp/239.76.252.123:9000
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8
金鹰纪实,http://58.19.38.162:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://111.165.217.44:50000/rtp/225.1.1.124:5002
金鹰纪实,http://117.86.50.46:7777/rtp/239.49.8.203:6000
金鹰纪实,http://123.113.237.161:8888/rtp/239.3.1.58:8156
金鹰纪实,http://123.113.187.204:8000/rtp/239.3.1.58:8156
金鹰纪实,http://223.145.224.60:8000/rtp/239.76.252.122:9000
金鹰纪实,http://114.253.57.101:10000/rtp/239.3.1.58:8156
金鹰纪实,http://114.252.236.205:8000/rtp/239.3.1.58:8156
金鹰纪实,http://114.240.224.31:3000/rtp/239.3.1.58:8156
金鹰纪实,http://61.190.129.195:8686/rtp/238.1.79.9:4184
湖南金鹰纪实,http://220.170.241.204:9901/tsfile/live/1007_1.m3u8
长沙新闻,http://223.145.224.60:8000/rtp/239.76.253.121:9000
长沙新闻,http://223.145.224.216:8000/rtp/239.76.253.121:9000
长沙政法,http://223.145.224.60:8000/rtp/239.76.253.122:9000
长沙政法,http://223.145.224.216:8000/rtp/239.76.253.122:9000
长沙影视,http://223.145.224.60:8000/rtp/239.76.252.204:9000
长沙影视,http://223.145.224.216:8000/rtp/239.76.252.204:9000
衡阳公共,http://223.145.224.60:8000/rtp/239.76.248.14:1234
衡阳公共,http://223.145.224.216:8000/rtp/239.76.248.14:1234
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
娄底综合,http://223.145.224.60:8000/rtp/239.76.248.18:1234
娄底综合,http://223.145.224.216:8000/rtp/239.76.248.18:1234

☘️湖北频道,#genre#
湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8
湖北综合,http://111.175.30.248:8848/rtp/239.69.1.42:9892
湖北经视,http://183.94.1.118:8801/tsfile/live/1017_1.m3u8
湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8
湖北经视,http://113.57.93.165:9900/tsfile/live/1017_1.m3u8
湖北经视,http://220.249.114.102:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://220.249.114.102:9901/tsfile/live/1007_1.m3u8
湖北经视,http://111.175.30.248:8848/rtp/239.69.1.41:9886
湖北生活,http://220.249.114.102:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
湖北生活,http://220.249.114.102:9901/tsfile/live/1012_1.m3u8
湖北生活,http://111.175.30.248:8848/rtp/239.69.1.205:10872
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8
湖北教育,http://111.175.30.248:8848/rtp/239.69.1.206:10878
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8
湖北影视,http://113.57.20.158:9901/tsfile/live/1016_1.m3u8
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8
湖北影视,http://220.249.114.102:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://220.249.114.102:9901/tsfile/live/1010_1.m3u8
湖北影视,http://111.175.30.248:8848/rtp/239.69.1.204:10866
湖北公共新闻,http://59.173.243.210:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://111.175.30.248:8848/rtp/239.69.1.40:9880
湖北公共,http://59.173.243.210:9901/tsfile/live/1034_1.m3u8
湖北公共,http://119.36.148.115:59901/tsfile/live/1007_1.m3u8
湖北公共,http://220.249.114.102:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://220.249.114.102:9901/tsfile/live/1006_1.m3u8
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8
湖北垄上,http://119.36.148.115:59901/tsfile/live/1006_1.m3u8
湖北垄上,http://220.249.114.102:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://220.249.114.102:9901/tsfile/live/1009_1.m3u8
湖北垄上,http://111.175.30.248:8848/rtp/239.69.1.43:9898
武汉一台新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8
武汉一台新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
武汉一台新闻综合,http://111.175.30.248:8848/rtp/239.69.1.145:10506
武汉二台电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8
武汉二台电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
武汉二台电视剧,http://111.175.30.248:8848/rtp/239.69.1.146:10512
武汉三台科技生活,http://59.173.243.210:9901/tsfile/live/1002_1.m3u8
武汉三台科技生活,http://59.173.243.210:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
武汉三台科技生活,http://111.175.30.248:8848/rtp/239.69.1.251:11148
武汉四台经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉四台经济,http://111.175.30.248:8848/rtp/239.69.1.35:9850
武汉五台文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉五台文体,http://111.175.30.248:8848/rtp/239.69.1.147:10518
武汉六台外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉六台外语,http://111.175.30.248:8848/rtp/239.69.1.36:9856
武汉1新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
武汉2电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
武汉3科技生活,http://59.173.243.210:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8
武汉教育,http://111.175.30.248:8848/rtp/239.69.1.60:9994
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8

☘️广西频道,#genre#
南宁公共,https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁都市生活,https://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8

☘️天津频道,#genre#
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
天津都市,http://111.165.217.44:50000/rtp/225.1.1.128:5002
天津新闻,http://111.165.217.44:50000/rtp/225.1.1.130:5002
天津文艺,http://111.165.217.44:50000/rtp/225.1.1.131:5002
天津卫视,http://58.19.38.162:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.165.217.44:50000/rtp/225.1.1.111:5002
天津卫视,http://14.112.86.85:4022/rtp/239.77.1.37:5146
天津卫视,http://14.112.86.85:4022/rtp/239.77.0.97:5146
天津卫视,http://14.112.86.85:4022/rtp/239.77.0.131:5146
天津卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265026/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
天津卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225698/2/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225739/2/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225972/main.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8

☘️四川频道,#genre#
万源新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd
四川科教,http://wouu.net:9977/udp/239.93.42.44:5140
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
康巴卫视,http://114.95.156.205:4022/rtp/239.45.1.251:5140
康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
康巴卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266002
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225660/2.m3u8
康巴卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000066/index.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
沐川综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
